Ruleset,Race/Species,Domain,Level,Channel Divinity Uses,Cantrips,Prepared Spells,Divine Spark d8,Destroy Undead CR,Sear Undead,Blessed Strikes,Improved Blessed Strikes,Divine Intervention,Level 20 Capstone,Warnings,Result
dnd_2014,Dwarf,Life Domain,5,1,4,5+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Life Domain,6,2,4,6+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Life Domain,7,2,4,7+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Life Domain,8,2,4,8+WIS mod,,1,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Life Domain,9,2,4,9+WIS mod,,1,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Life Domain,10,2,5,10+WIS mod,,1,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Life Domain,11,2,5,11+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Life Domain,12,2,5,12+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Life Domain,13,2,5,13+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Life Domain,14,2,5,14+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Life Domain,15,2,5,15+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Life Domain,16,2,5,16+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Life Domain,17,2,5,17+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Life Domain,18,3,5,18+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Life Domain,19,3,5,19+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Life Domain,20,3,5,20+WIS mod,,4,False,False,False,True,Improved,subrace choice required,PASS
dnd_2014,Dwarf,Knowledge Domain,1,0,3,1+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Knowledge Domain,2,1,3,2+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Knowledge Domain,3,1,3,3+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Knowledge Domain,4,1,4,4+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Knowledge Domain,5,1,4,5+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Knowledge Domain,6,2,4,6+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Knowledge Domain,7,2,4,7+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Knowledge Domain,8,2,4,8+WIS mod,,1,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Knowledge Domain,9,2,4,9+WIS mod,,1,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Knowledge Domain,10,2,5,10+WIS mod,,1,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Knowledge Domain,11,2,5,11+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Knowledge Domain,12,2,5,12+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Knowledge Domain,13,2,5,13+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Knowledge Domain,14,2,5,14+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Knowledge Domain,15,2,5,15+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Knowledge Domain,16,2,5,16+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Knowledge Domain,17,2,5,17+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Knowledge Domain,18,3,5,18+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Knowledge Domain,19,3,5,19+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Knowledge Domain,20,3,5,20+WIS mod,,4,False,False,False,True,Improved,subrace choice required,PASS
dnd_2014,Dwarf,Light Domain,1,0,3,1+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Light Domain,2,1,3,2+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Light Domain,3,1,3,3+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Light Domain,4,1,4,4+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Light Domain,5,1,4,5+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Light Domain,6,2,4,6+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Light Domain,7,2,4,7+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Light Domain,8,2,4,8+WIS mod,,1,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Light Domain,9,2,4,9+WIS mod,,1,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Light Domain,10,2,5,10+WIS mod,,1,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Light Domain,11,2,5,11+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Light Domain,12,2,5,12+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Light Domain,13,2,5,13+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Light Domain,14,2,5,14+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Light Domain,15,2,5,15+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Light Domain,16,2,5,16+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Light Domain,17,2,5,17+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Light Domain,18,3,5,18+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Light Domain,19,3,5,19+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Light Domain,20,3,5,20+WIS mod,,4,False,False,False,True,Improved,subrace choice required,PASS
dnd_2014,Dwarf,Nature Domain,1,0,3,1+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Nature Domain,2,1,3,2+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Nature Domain,3,1,3,3+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Nature Domain,4,1,4,4+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Nature Domain,5,1,4,5+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Nature Domain,6,2,4,6+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Nature Domain,7,2,4,7+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Nature Domain,8,2,4,8+WIS mod,,1,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Nature Domain,9,2,4,9+WIS mod,,1,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Nature Domain,10,2,5,10+WIS mod,,1,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Nature Domain,11,2,5,11+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Nature Domain,12,2,5,12+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Nature Domain,13,2,5,13+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Nature Domain,14,2,5,14+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Nature Domain,15,2,5,15+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Nature Domain,16,2,5,16+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Nature Domain,17,2,5,17+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Nature Domain,18,3,5,18+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Nature Domain,19,3,5,19+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Nature Domain,20,3,5,20+WIS mod,,4,False,False,False,True,Improved,subrace choice required,PASS
dnd_2014,Dwarf,Tempest Domain,1,0,3,1+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Tempest Domain,2,1,3,2+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Tempest Domain,3,1,3,3+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Tempest Domain,4,1,4,4+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Tempest Domain,5,1,4,5+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Tempest Domain,6,2,4,6+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Tempest Domain,7,2,4,7+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Tempest Domain,8,2,4,8+WIS mod,,1,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Tempest Domain,9,2,4,9+WIS mod,,1,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Tempest Domain,10,2,5,10+WIS mod,,1,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Tempest Domain,11,2,5,11+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Tempest Domain,12,2,5,12+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Tempest Domain,13,2,5,13+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Tempest Domain,14,2,5,14+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Tempest Domain,15,2,5,15+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Tempest Domain,16,2,5,16+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Tempest Domain,17,2,5,17+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Tempest Domain,18,3,5,18+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Tempest Domain,19,3,5,19+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Tempest Domain,20,3,5,20+WIS mod,,4,False,False,False,True,Improved,subrace choice required,PASS
dnd_2014,Dwarf,Trickery Domain,1,0,3,1+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Trickery Domain,2,1,3,2+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Trickery Domain,3,1,3,3+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Trickery Domain,4,1,4,4+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Trickery Domain,5,1,4,5+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Trickery Domain,6,2,4,6+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Trickery Domain,7,2,4,7+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Trickery Domain,8,2,4,8+WIS mod,,1,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Trickery Domain,9,2,4,9+WIS mod,,1,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Trickery Domain,10,2,5,10+WIS mod,,1,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Trickery Domain,11,2,5,11+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Trickery Domain,12,2,5,12+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Trickery Domain,13,2,5,13+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Trickery Domain,14,2,5,14+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Trickery Domain,15,2,5,15+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Trickery Domain,16,2,5,16+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Trickery Domain,17,2,5,17+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Trickery Domain,18,3,5,18+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Trickery Domain,19,3,5,19+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Trickery Domain,20,3,5,20+WIS mod,,4,False,False,False,True,Improved,subrace choice required,PASS
dnd_2014,Dwarf,War Domain,1,0,3,1+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,War Domain,2,1,3,2+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,War Domain,3,1,3,3+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,War Domain,4,1,4,4+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,War Domain,5,1,4,5+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,War Domain,6,2,4,6+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,War Domain,7,2,4,7+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,War Domain,8,2,4,8+WIS mod,,1,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,War Domain,9,2,4,9+WIS mod,,1,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,War Domain,10,2,5,10+WIS mod,,1,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,War Domain,11,2,5,11+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,War Domain,12,2,5,12+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,War Domain,13,2,5,13+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,War Domain,14,2,5,14+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,War Domain,15,2,5,15+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,War Domain,16,2,5,16+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,War Domain,17,2,5,17+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,War Domain,18,3,5,18+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,War Domain,19,3,5,19+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,War Domain,20,3,5,20+WIS mod,,4,False,False,False,True,Improved,subrace choice required,PASS
dnd_2014,Dwarf,Death Domain,1,0,3,1+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Death Domain,2,1,3,2+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Death Domain,3,1,3,3+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Death Domain,4,1,4,4+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Death Domain,5,1,4,5+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Death Domain,6,2,4,6+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Death Domain,7,2,4,7+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Death Domain,8,2,4,8+WIS mod,,1,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Death Domain,9,2,4,9+WIS mod,,1,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Death Domain,10,2,5,10+WIS mod,,1,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Death Domain,11,2,5,11+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Death Domain,12,2,5,12+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Death Domain,13,2,5,13+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Death Domain,14,2,5,14+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Death Domain,15,2,5,15+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Death Domain,16,2,5,16+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Death Domain,17,2,5,17+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Death Domain,18,3,5,18+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Death Domain,19,3,5,19+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Death Domain,20,3,5,20+WIS mod,,4,False,False,False,True,Improved,subrace choice required,PASS
dnd_2014,Dwarf,Arcana Domain,1,0,3,1+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Arcana Domain,2,1,3,2+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Arcana Domain,3,1,3,3+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Arcana Domain,4,1,4,4+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Arcana Domain,5,1,4,5+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Arcana Domain,6,2,4,6+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Arcana Domain,7,2,4,7+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Arcana Domain,8,2,4,8+WIS mod,,1,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Arcana Domain,9,2,4,9+WIS mod,,1,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Arcana Domain,10,2,5,10+WIS mod,,1,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Arcana Domain,11,2,5,11+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Arcana Domain,12,2,5,12+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Arcana Domain,13,2,5,13+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Arcana Domain,14,2,5,14+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Arcana Domain,15,2,5,15+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Arcana Domain,16,2,5,16+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Arcana Domain,17,2,5,17+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Arcana Domain,18,3,5,18+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Arcana Domain,19,3,5,19+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Arcana Domain,20,3,5,20+WIS mod,,4,False,False,False,True,Improved,subrace choice required,PASS
dnd_2014,Dwarf,Forge Domain,1,0,3,1+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Forge Domain,2,1,3,2+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Forge Domain,3,1,3,3+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Forge Domain,4,1,4,4+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Forge Domain,5,1,4,5+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Forge Domain,6,2,4,6+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Forge Domain,7,2,4,7+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Forge Domain,8,2,4,8+WIS mod,,1,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Forge Domain,9,2,4,9+WIS mod,,1,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Forge Domain,10,2,5,10+WIS mod,,1,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Forge Domain,11,2,5,11+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Forge Domain,12,2,5,12+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Forge Domain,13,2,5,13+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Forge Domain,14,2,5,14+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Forge Domain,15,2,5,15+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Forge Domain,16,2,5,16+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Forge Domain,17,2,5,17+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Forge Domain,18,3,5,18+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Forge Domain,19,3,5,19+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Forge Domain,20,3,5,20+WIS mod,,4,False,False,False,True,Improved,subrace choice required,PASS
dnd_2014,Dwarf,Grave Domain,1,0,3,1+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Grave Domain,2,1,3,2+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Grave Domain,3,1,3,3+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Grave Domain,4,1,4,4+WIS mod,,,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Grave Domain,5,1,4,5+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Grave Domain,6,2,4,6+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Grave Domain,7,2,4,7+WIS mod,,0.5,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Grave Domain,8,2,4,8+WIS mod,,1,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Grave Domain,9,2,4,9+WIS mod,,1,False,False,False,False,,subrace choice required,PASS
dnd_2014,Dwarf,Grave Domain,10,2,5,10+WIS mod,,1,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Grave Domain,11,2,5,11+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Grave Domain,12,2,5,12+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Grave Domain,13,2,5,13+WIS mod,,2,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Grave Domain,14,2,5,14+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Grave Domain,15,2,5,15+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Grave Domain,16,2,5,16+WIS mod,,3,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Grave Domain,17,2,5,17+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Grave Domain,18,3,5,18+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
dnd_2014,Dwarf,Grave Domain,19,3,5,19+WIS mod,,4,False,False,False,True,,subrace choice required,PASS
