ruleset,ancestry,class,subclass_id,subclass,level,status
dnd_2014,Elf,Bard,college-of-swords,College of Swords,13,PASS
dnd_2014,Elf,Bard,college-of-swords,College of Swords,14,PASS
dnd_2014,Elf,Bard,college-of-swords,College of Swords,15,PASS
dnd_2014,Elf,Bard,college-of-swords,College of Swords,16,PASS
dnd_2014,Elf,Bard,college-of-swords,College of Swords,17,PASS
dnd_2014,Elf,Bard,college-of-swords,College of Swords,18,PASS
dnd_2014,Elf,Bard,college-of-swords,College of Swords,19,PASS
dnd_2014,Elf,Bard,college-of-swords,College of Swords,20,PASS
dnd_2014,Elf,Bard,college-of-whispers,College of Whispers,1,PASS
dnd_2014,Elf,Bard,college-of-whispers,College of Whispers,2,PASS
dnd_2014,Elf,Bard,college-of-whispers,College of Whispers,3,PASS
dnd_2014,Elf,Bard,college-of-whispers,College of Whispers,4,PASS
dnd_2014,Elf,Bard,college-of-whispers,College of Whispers,5,PASS
dnd_2014,Elf,Bard,college-of-whispers,College of Whispers,6,PASS
dnd_2014,Elf,Bard,college-of-whispers,College of Whispers,7,PASS
dnd_2014,Elf,Bard,college-of-whispers,College of Whispers,8,PASS
dnd_2014,Elf,Bard,college-of-whispers,College of Whispers,9,PASS
dnd_2014,Elf,Bard,college-of-whispers,College of Whispers,10,PASS
dnd_2014,Elf,Bard,college-of-whispers,College of Whispers,11,PASS
dnd_2014,Elf,Bard,college-of-whispers,College of Whispers,12,PASS
dnd_2014,Elf,Bard,college-of-whispers,College of Whispers,13,PASS
dnd_2014,Elf,Bard,college-of-whispers,College of Whispers,14,PASS
dnd_2014,Elf,Bard,college-of-whispers,College of Whispers,15,PASS
dnd_2014,Elf,Bard,college-of-whispers,College of Whispers,16,PASS
dnd_2014,Elf,Bard,college-of-whispers,College of Whispers,17,PASS
dnd_2014,Elf,Bard,college-of-whispers,College of Whispers,18,PASS
dnd_2014,Elf,Bard,college-of-whispers,College of Whispers,19,PASS
dnd_2014,Elf,Bard,college-of-whispers,College of Whispers,20,PASS
dnd_2014,Elf,Bard,college-of-eloquence,College of Eloquence,1,PASS
dnd_2014,Elf,Bard,college-of-eloquence,College of Eloquence,2,PASS
dnd_2014,Elf,Bard,college-of-eloquence,College of Eloquence,3,PASS
dnd_2014,Elf,Bard,college-of-eloquence,College of Eloquence,4,PASS
dnd_2014,Elf,Bard,college-of-eloquence,College of Eloquence,5,PASS
dnd_2014,Elf,Bard,college-of-eloquence,College of Eloquence,6,PASS
dnd_2014,Elf,Bard,college-of-eloquence,College of Eloquence,7,PASS
dnd_2014,Elf,Bard,college-of-eloquence,College of Eloquence,8,PASS
dnd_2014,Elf,Bard,college-of-eloquence,College of Eloquence,9,PASS
dnd_2014,Elf,Bard,college-of-eloquence,College of Eloquence,10,PASS
dnd_2014,Elf,Bard,college-of-eloquence,College of Eloquence,11,PASS
dnd_2014,Elf,Bard,college-of-eloquence,College of Eloquence,12,PASS
dnd_2014,Elf,Bard,college-of-eloquence,College of Eloquence,13,PASS
dnd_2014,Elf,Bard,college-of-eloquence,College of Eloquence,14,PASS
dnd_2014,Elf,Bard,college-of-eloquence,College of Eloquence,15,PASS
dnd_2014,Elf,Bard,college-of-eloquence,College of Eloquence,16,PASS
dnd_2014,Elf,Bard,college-of-eloquence,College of Eloquence,17,PASS
dnd_2014,Elf,Bard,college-of-eloquence,College of Eloquence,18,PASS
dnd_2014,Elf,Bard,college-of-eloquence,College of Eloquence,19,PASS
dnd_2014,Elf,Bard,college-of-eloquence,College of Eloquence,20,PASS
dnd_2014,Elf,Bard,college-of-creation,College of Creation,1,PASS
dnd_2014,Elf,Bard,college-of-creation,College of Creation,2,PASS
dnd_2014,Elf,Bard,college-of-creation,College of Creation,3,PASS
dnd_2014,Elf,Bard,college-of-creation,College of Creation,4,PASS
dnd_2014,Elf,Bard,college-of-creation,College of Creation,5,PASS
dnd_2014,Elf,Bard,college-of-creation,College of Creation,6,PASS
dnd_2014,Elf,Bard,college-of-creation,College of Creation,7,PASS
dnd_2014,Elf,Bard,college-of-creation,College of Creation,8,PASS
dnd_2014,Elf,Bard,college-of-creation,College of Creation,9,PASS
dnd_2014,Elf,Bard,college-of-creation,College of Creation,10,PASS
dnd_2014,Elf,Bard,college-of-creation,College of Creation,11,PASS
dnd_2014,Elf,Bard,college-of-creation,College of Creation,12,PASS
dnd_2014,Elf,Bard,college-of-creation,College of Creation,13,PASS
dnd_2014,Elf,Bard,college-of-creation,College of Creation,14,PASS
dnd_2014,Elf,Bard,college-of-creation,College of Creation,15,PASS
dnd_2014,Elf,Bard,college-of-creation,College of Creation,16,PASS
dnd_2014,Elf,Bard,college-of-creation,College of Creation,17,PASS
dnd_2014,Elf,Bard,college-of-creation,College of Creation,18,PASS
dnd_2014,Elf,Bard,college-of-creation,College of Creation,19,PASS
dnd_2014,Elf,Bard,college-of-creation,College of Creation,20,PASS
dnd_2014,Elf,Bard,college-of-spirits,College of Spirits,1,PASS
dnd_2014,Elf,Bard,college-of-spirits,College of Spirits,2,PASS
dnd_2014,Elf,Bard,college-of-spirits,College of Spirits,3,PASS
dnd_2014,Elf,Bard,college-of-spirits,College of Spirits,4,PASS
dnd_2014,Elf,Bard,college-of-spirits,College of Spirits,5,PASS
dnd_2014,Elf,Bard,college-of-spirits,College of Spirits,6,PASS
dnd_2014,Elf,Bard,college-of-spirits,College of Spirits,7,PASS
dnd_2014,Elf,Bard,college-of-spirits,College of Spirits,8,PASS
dnd_2014,Elf,Bard,college-of-spirits,College of Spirits,9,PASS
dnd_2014,Elf,Bard,college-of-spirits,College of Spirits,10,PASS
dnd_2014,Elf,Bard,college-of-spirits,College of Spirits,11,PASS
dnd_2014,Elf,Bard,college-of-spirits,College of Spirits,12,PASS
dnd_2014,Elf,Bard,college-of-spirits,College of Spirits,13,PASS
dnd_2014,Elf,Bard,college-of-spirits,College of Spirits,14,PASS
dnd_2014,Elf,Bard,college-of-spirits,College of Spirits,15,PASS
dnd_2014,Elf,Bard,college-of-spirits,College of Spirits,16,PASS
dnd_2014,Elf,Bard,college-of-spirits,College of Spirits,17,PASS
dnd_2014,Elf,Bard,college-of-spirits,College of Spirits,18,PASS
dnd_2014,Elf,Bard,college-of-spirits,College of Spirits,19,PASS
dnd_2014,Elf,Bard,college-of-spirits,College of Spirits,20,PASS
dnd_2014,Halfling,Bard,college-of-lore,College of Lore,1,PASS
dnd_2014,Halfling,Bard,college-of-lore,College of Lore,2,PASS
dnd_2014,Halfling,Bard,college-of-lore,College of Lore,3,PASS
dnd_2014,Halfling,Bard,college-of-lore,College of Lore,4,PASS
dnd_2014,Halfling,Bard,college-of-lore,College of Lore,5,PASS
dnd_2014,Halfling,Bard,college-of-lore,College of Lore,6,PASS
dnd_2014,Halfling,Bard,college-of-lore,College of Lore,7,PASS
dnd_2014,Halfling,Bard,college-of-lore,College of Lore,8,PASS
dnd_2014,Halfling,Bard,college-of-lore,College of Lore,9,PASS
dnd_2014,Halfling,Bard,college-of-lore,College of Lore,10,PASS
dnd_2014,Halfling,Bard,college-of-lore,College of Lore,11,PASS
dnd_2014,Halfling,Bard,college-of-lore,College of Lore,12,PASS
dnd_2014,Halfling,Bard,college-of-lore,College of Lore,13,PASS
dnd_2014,Halfling,Bard,college-of-lore,College of Lore,14,PASS
dnd_2014,Halfling,Bard,college-of-lore,College of Lore,15,PASS
dnd_2014,Halfling,Bard,college-of-lore,College of Lore,16,PASS
dnd_2014,Halfling,Bard,college-of-lore,College of Lore,17,PASS
dnd_2014,Halfling,Bard,college-of-lore,College of Lore,18,PASS
dnd_2014,Halfling,Bard,college-of-lore,College of Lore,19,PASS
dnd_2014,Halfling,Bard,college-of-lore,College of Lore,20,PASS
dnd_2014,Halfling,Bard,college-of-valor,College of Valor,1,PASS
dnd_2014,Halfling,Bard,college-of-valor,College of Valor,2,PASS
dnd_2014,Halfling,Bard,college-of-valor,College of Valor,3,PASS
dnd_2014,Halfling,Bard,college-of-valor,College of Valor,4,PASS
dnd_2014,Halfling,Bard,college-of-valor,College of Valor,5,PASS
dnd_2014,Halfling,Bard,college-of-valor,College of Valor,6,PASS
dnd_2014,Halfling,Bard,college-of-valor,College of Valor,7,PASS
dnd_2014,Halfling,Bard,college-of-valor,College of Valor,8,PASS
dnd_2014,Halfling,Bard,college-of-valor,College of Valor,9,PASS
dnd_2014,Halfling,Bard,college-of-valor,College of Valor,10,PASS
dnd_2014,Halfling,Bard,college-of-valor,College of Valor,11,PASS
dnd_2014,Halfling,Bard,college-of-valor,College of Valor,12,PASS
dnd_2014,Halfling,Bard,college-of-valor,College of Valor,13,PASS
dnd_2014,Halfling,Bard,college-of-valor,College of Valor,14,PASS
dnd_2014,Halfling,Bard,college-of-valor,College of Valor,15,PASS
dnd_2014,Halfling,Bard,college-of-valor,College of Valor,16,PASS
dnd_2014,Halfling,Bard,college-of-valor,College of Valor,17,PASS
dnd_2014,Halfling,Bard,college-of-valor,College of Valor,18,PASS
dnd_2014,Halfling,Bard,college-of-valor,College of Valor,19,PASS
dnd_2014,Halfling,Bard,college-of-valor,College of Valor,20,PASS
dnd_2014,Halfling,Bard,college-of-glamour,College of Glamour,1,PASS
dnd_2014,Halfling,Bard,college-of-glamour,College of Glamour,2,PASS
dnd_2014,Halfling,Bard,college-of-glamour,College of Glamour,3,PASS
dnd_2014,Halfling,Bard,college-of-glamour,College of Glamour,4,PASS
dnd_2014,Halfling,Bard,college-of-glamour,College of Glamour,5,PASS
dnd_2014,Halfling,Bard,college-of-glamour,College of Glamour,6,PASS
dnd_2014,Halfling,Bard,college-of-glamour,College of Glamour,7,PASS
dnd_2014,Halfling,Bard,college-of-glamour,College of Glamour,8,PASS
dnd_2014,Halfling,Bard,college-of-glamour,College of Glamour,9,PASS
dnd_2014,Halfling,Bard,college-of-glamour,College of Glamour,10,PASS
dnd_2014,Halfling,Bard,college-of-glamour,College of Glamour,11,PASS
dnd_2014,Halfling,Bard,college-of-glamour,College of Glamour,12,PASS
dnd_2014,Halfling,Bard,college-of-glamour,College of Glamour,13,PASS
dnd_2014,Halfling,Bard,college-of-glamour,College of Glamour,14,PASS
dnd_2014,Halfling,Bard,college-of-glamour,College of Glamour,15,PASS
dnd_2014,Halfling,Bard,college-of-glamour,College of Glamour,16,PASS
dnd_2014,Halfling,Bard,college-of-glamour,College of Glamour,17,PASS
dnd_2014,Halfling,Bard,college-of-glamour,College of Glamour,18,PASS
dnd_2014,Halfling,Bard,college-of-glamour,College of Glamour,19,PASS
dnd_2014,Halfling,Bard,college-of-glamour,College of Glamour,20,PASS
dnd_2014,Halfling,Bard,college-of-swords,College of Swords,1,PASS
dnd_2014,Halfling,Bard,college-of-swords,College of Swords,2,PASS
dnd_2014,Halfling,Bard,college-of-swords,College of Swords,3,PASS
dnd_2014,Halfling,Bard,college-of-swords,College of Swords,4,PASS
dnd_2014,Halfling,Bard,college-of-swords,College of Swords,5,PASS
dnd_2014,Halfling,Bard,college-of-swords,College of Swords,6,PASS
dnd_2014,Halfling,Bard,college-of-swords,College of Swords,7,PASS
dnd_2014,Halfling,Bard,college-of-swords,College of Swords,8,PASS
dnd_2014,Halfling,Bard,college-of-swords,College of Swords,9,PASS
dnd_2014,Halfling,Bard,college-of-swords,College of Swords,10,PASS
dnd_2014,Halfling,Bard,college-of-swords,College of Swords,11,PASS
dnd_2014,Halfling,Bard,college-of-swords,College of Swords,12,PASS
dnd_2014,Halfling,Bard,college-of-swords,College of Swords,13,PASS
dnd_2014,Halfling,Bard,college-of-swords,College of Swords,14,PASS
dnd_2014,Halfling,Bard,college-of-swords,College of Swords,15,PASS
dnd_2014,Halfling,Bard,college-of-swords,College of Swords,16,PASS
dnd_2014,Halfling,Bard,college-of-swords,College of Swords,17,PASS
dnd_2014,Halfling,Bard,college-of-swords,College of Swords,18,PASS
dnd_2014,Halfling,Bard,college-of-swords,College of Swords,19,PASS
dnd_2014,Halfling,Bard,college-of-swords,College of Swords,20,PASS
dnd_2014,Halfling,Bard,college-of-whispers,College of Whispers,1,PASS
dnd_2014,Halfling,Bard,college-of-whispers,College of Whispers,2,PASS
dnd_2014,Halfling,Bard,college-of-whispers,College of Whispers,3,PASS
dnd_2014,Halfling,Bard,college-of-whispers,College of Whispers,4,PASS
dnd_2014,Halfling,Bard,college-of-whispers,College of Whispers,5,PASS
dnd_2014,Halfling,Bard,college-of-whispers,College of Whispers,6,PASS
dnd_2014,Halfling,Bard,college-of-whispers,College of Whispers,7,PASS
dnd_2014,Halfling,Bard,college-of-whispers,College of Whispers,8,PASS
dnd_2014,Halfling,Bard,college-of-whispers,College of Whispers,9,PASS
dnd_2014,Halfling,Bard,college-of-whispers,College of Whispers,10,PASS
dnd_2014,Halfling,Bard,college-of-whispers,College of Whispers,11,PASS
dnd_2014,Halfling,Bard,college-of-whispers,College of Whispers,12,PASS
dnd_2014,Halfling,Bard,college-of-whispers,College of Whispers,13,PASS
dnd_2014,Halfling,Bard,college-of-whispers,College of Whispers,14,PASS
dnd_2014,Halfling,Bard,college-of-whispers,College of Whispers,15,PASS
dnd_2014,Halfling,Bard,college-of-whispers,College of Whispers,16,PASS
dnd_2014,Halfling,Bard,college-of-whispers,College of Whispers,17,PASS
dnd_2014,Halfling,Bard,college-of-whispers,College of Whispers,18,PASS
dnd_2014,Halfling,Bard,college-of-whispers,College of Whispers,19,PASS
dnd_2014,Halfling,Bard,college-of-whispers,College of Whispers,20,PASS
dnd_2014,Halfling,Bard,college-of-eloquence,College of Eloquence,1,PASS
dnd_2014,Halfling,Bard,college-of-eloquence,College of Eloquence,2,PASS
dnd_2014,Halfling,Bard,college-of-eloquence,College of Eloquence,3,PASS
dnd_2014,Halfling,Bard,college-of-eloquence,College of Eloquence,4,PASS
dnd_2014,Halfling,Bard,college-of-eloquence,College of Eloquence,5,PASS
dnd_2014,Halfling,Bard,college-of-eloquence,College of Eloquence,6,PASS
dnd_2014,Halfling,Bard,college-of-eloquence,College of Eloquence,7,PASS
dnd_2014,Halfling,Bard,college-of-eloquence,College of Eloquence,8,PASS
dnd_2014,Halfling,Bard,college-of-eloquence,College of Eloquence,9,PASS
dnd_2014,Halfling,Bard,college-of-eloquence,College of Eloquence,10,PASS
dnd_2014,Halfling,Bard,college-of-eloquence,College of Eloquence,11,PASS
dnd_2014,Halfling,Bard,college-of-eloquence,College of Eloquence,12,PASS
dnd_2014,Halfling,Bard,college-of-eloquence,College of Eloquence,13,PASS
dnd_2014,Halfling,Bard,college-of-eloquence,College of Eloquence,14,PASS
dnd_2014,Halfling,Bard,college-of-eloquence,College of Eloquence,15,PASS
dnd_2014,Halfling,Bard,college-of-eloquence,College of Eloquence,16,PASS
dnd_2014,Halfling,Bard,college-of-eloquence,College of Eloquence,17,PASS
dnd_2014,Halfling,Bard,college-of-eloquence,College of Eloquence,18,PASS
dnd_2014,Halfling,Bard,college-of-eloquence,College of Eloquence,19,PASS
dnd_2014,Halfling,Bard,college-of-eloquence,College of Eloquence,20,PASS
dnd_2014,Halfling,Bard,college-of-creation,College of Creation,1,PASS
dnd_2014,Halfling,Bard,college-of-creation,College of Creation,2,PASS
dnd_2014,Halfling,Bard,college-of-creation,College of Creation,3,PASS
dnd_2014,Halfling,Bard,college-of-creation,College of Creation,4,PASS
dnd_2014,Halfling,Bard,college-of-creation,College of Creation,5,PASS
dnd_2014,Halfling,Bard,college-of-creation,College of Creation,6,PASS
dnd_2014,Halfling,Bard,college-of-creation,College of Creation,7,PASS
dnd_2014,Halfling,Bard,college-of-creation,College of Creation,8,PASS
dnd_2014,Halfling,Bard,college-of-creation,College of Creation,9,PASS
dnd_2014,Halfling,Bard,college-of-creation,College of Creation,10,PASS
dnd_2014,Halfling,Bard,college-of-creation,College of Creation,11,PASS
dnd_2014,Halfling,Bard,college-of-creation,College of Creation,12,PASS
dnd_2014,Halfling,Bard,college-of-creation,College of Creation,13,PASS
dnd_2014,Halfling,Bard,college-of-creation,College of Creation,14,PASS
dnd_2014,Halfling,Bard,college-of-creation,College of Creation,15,PASS
dnd_2014,Halfling,Bard,college-of-creation,College of Creation,16,PASS
dnd_2014,Halfling,Bard,college-of-creation,College of Creation,17,PASS
dnd_2014,Halfling,Bard,college-of-creation,College of Creation,18,PASS
dnd_2014,Halfling,Bard,college-of-creation,College of Creation,19,PASS
dnd_2014,Halfling,Bard,college-of-creation,College of Creation,20,PASS
dnd_2014,Halfling,Bard,college-of-spirits,College of Spirits,1,PASS
dnd_2014,Halfling,Bard,college-of-spirits,College of Spirits,2,PASS
dnd_2014,Halfling,Bard,college-of-spirits,College of Spirits,3,PASS
dnd_2014,Halfling,Bard,college-of-spirits,College of Spirits,4,PASS
dnd_2014,Halfling,Bard,college-of-spirits,College of Spirits,5,PASS
dnd_2014,Halfling,Bard,college-of-spirits,College of Spirits,6,PASS
dnd_2014,Halfling,Bard,college-of-spirits,College of Spirits,7,PASS
dnd_2014,Halfling,Bard,college-of-spirits,College of Spirits,8,PASS
dnd_2014,Halfling,Bard,college-of-spirits,College of Spirits,9,PASS
dnd_2014,Halfling,Bard,college-of-spirits,College of Spirits,10,PASS
dnd_2014,Halfling,Bard,college-of-spirits,College of Spirits,11,PASS
dnd_2014,Halfling,Bard,college-of-spirits,College of Spirits,12,PASS
dnd_2014,Halfling,Bard,college-of-spirits,College of Spirits,13,PASS
dnd_2014,Halfling,Bard,college-of-spirits,College of Spirits,14,PASS
dnd_2014,Halfling,Bard,college-of-spirits,College of Spirits,15,PASS
dnd_2014,Halfling,Bard,college-of-spirits,College of Spirits,16,PASS
dnd_2014,Halfling,Bard,college-of-spirits,College of Spirits,17,PASS
dnd_2014,Halfling,Bard,college-of-spirits,College of Spirits,18,PASS
dnd_2014,Halfling,Bard,college-of-spirits,College of Spirits,19,PASS
dnd_2014,Halfling,Bard,college-of-spirits,College of Spirits,20,PASS
dnd_2014,Dragonborn,Bard,college-of-lore,College of Lore,1,PASS
dnd_2014,Dragonborn,Bard,college-of-lore,College of Lore,2,PASS
dnd_2014,Dragonborn,Bard,college-of-lore,College of Lore,3,PASS
dnd_2014,Dragonborn,Bard,college-of-lore,College of Lore,4,PASS
dnd_2014,Dragonborn,Bard,college-of-lore,College of Lore,5,PASS
dnd_2014,Dragonborn,Bard,college-of-lore,College of Lore,6,PASS
dnd_2014,Dragonborn,Bard,college-of-lore,College of Lore,7,PASS
dnd_2014,Dragonborn,Bard,college-of-lore,College of Lore,8,PASS
dnd_2014,Dragonborn,Bard,college-of-lore,College of Lore,9,PASS
dnd_2014,Dragonborn,Bard,college-of-lore,College of Lore,10,PASS
dnd_2014,Dragonborn,Bard,college-of-lore,College of Lore,11,PASS
dnd_2014,Dragonborn,Bard,college-of-lore,College of Lore,12,PASS
dnd_2014,Dragonborn,Bard,college-of-lore,College of Lore,13,PASS
dnd_2014,Dragonborn,Bard,college-of-lore,College of Lore,14,PASS
dnd_2014,Dragonborn,Bard,college-of-lore,College of Lore,15,PASS
dnd_2014,Dragonborn,Bard,college-of-lore,College of Lore,16,PASS
dnd_2014,Dragonborn,Bard,college-of-lore,College of Lore,17,PASS
dnd_2014,Dragonborn,Bard,college-of-lore,College of Lore,18,PASS
dnd_2014,Dragonborn,Bard,college-of-lore,College of Lore,19,PASS
dnd_2014,Dragonborn,Bard,college-of-lore,College of Lore,20,PASS
dnd_2014,Dragonborn,Bard,college-of-valor,College of Valor,1,PASS
dnd_2014,Dragonborn,Bard,college-of-valor,College of Valor,2,PASS
dnd_2014,Dragonborn,Bard,college-of-valor,College of Valor,3,PASS
dnd_2014,Dragonborn,Bard,college-of-valor,College of Valor,4,PASS
dnd_2014,Dragonborn,Bard,college-of-valor,College of Valor,5,PASS
dnd_2014,Dragonborn,Bard,college-of-valor,College of Valor,6,PASS
dnd_2014,Dragonborn,Bard,college-of-valor,College of Valor,7,PASS
dnd_2014,Dragonborn,Bard,college-of-valor,College of Valor,8,PASS
dnd_2014,Dragonborn,Bard,college-of-valor,College of Valor,9,PASS
dnd_2014,Dragonborn,Bard,college-of-valor,College of Valor,10,PASS
dnd_2014,Dragonborn,Bard,college-of-valor,College of Valor,11,PASS
dnd_2014,Dragonborn,Bard,college-of-valor,College of Valor,12,PASS
dnd_2014,Dragonborn,Bard,college-of-valor,College of Valor,13,PASS
dnd_2014,Dragonborn,Bard,college-of-valor,College of Valor,14,PASS
dnd_2014,Dragonborn,Bard,college-of-valor,College of Valor,15,PASS
dnd_2014,Dragonborn,Bard,college-of-valor,College of Valor,16,PASS
dnd_2014,Dragonborn,Bard,college-of-valor,College of Valor,17,PASS
dnd_2014,Dragonborn,Bard,college-of-valor,College of Valor,18,PASS
dnd_2014,Dragonborn,Bard,college-of-valor,College of Valor,19,PASS
dnd_2014,Dragonborn,Bard,college-of-valor,College of Valor,20,PASS
dnd_2014,Dragonborn,Bard,college-of-glamour,College of Glamour,1,PASS
dnd_2014,Dragonborn,Bard,college-of-glamour,College of Glamour,2,PASS
dnd_2014,Dragonborn,Bard,college-of-glamour,College of Glamour,3,PASS
dnd_2014,Dragonborn,Bard,college-of-glamour,College of Glamour,4,PASS
dnd_2014,Dragonborn,Bard,college-of-glamour,College of Glamour,5,PASS
dnd_2014,Dragonborn,Bard,college-of-glamour,College of Glamour,6,PASS
dnd_2014,Dragonborn,Bard,college-of-glamour,College of Glamour,7,PASS
dnd_2014,Dragonborn,Bard,college-of-glamour,College of Glamour,8,PASS
