Ruleset,Race/Species,Subclass,Level,Pact Slot Level,Pact Slots,Cantrips,Known Spells,Prepared Spells,Invocations,Mystic Arcanum,Magical Cunning Recovery,Status
2014,Tiefling,The Fathomless,9,5,2,3,10,0,5,,0,READY
2014,Tiefling,The Fathomless,10,5,2,4,10,0,5,,0,READY
2014,Tiefling,The Fathomless,11,5,3,4,11,0,5,6,0,READY
2014,Tiefling,The Fathomless,12,5,3,4,11,0,6,6,0,READY
2014,Tiefling,The Fathomless,13,5,3,4,12,0,6,6/7,0,READY
2014,Tiefling,The Fathomless,14,5,3,4,12,0,6,6/7,0,READY
2014,Tiefling,The Fathomless,15,5,3,4,13,0,7,6/7/8,0,READY
2014,Tiefling,The Fathomless,16,5,3,4,13,0,7,6/7/8,0,READY
2014,Tiefling,The Fathomless,17,5,4,4,14,0,7,6/7/8/9,0,READY
2014,Tiefling,The Fathomless,18,5,4,4,14,0,8,6/7/8/9,0,READY
2014,Tiefling,The Fathomless,19,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Tiefling,The Fathomless,20,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Tiefling,The Genie,1,1,1,2,2,0,0,,0,READY
2014,Tiefling,The Genie,2,1,2,2,3,0,2,,0,READY
2014,Tiefling,The Genie,3,2,2,2,4,0,2,,0,READY
2014,Tiefling,The Genie,4,2,2,3,5,0,2,,0,READY
2014,Tiefling,The Genie,5,3,2,3,6,0,3,,0,READY
2014,Tiefling,The Genie,6,3,2,3,7,0,3,,0,READY
2014,Tiefling,The Genie,7,4,2,3,8,0,4,,0,READY
2014,Tiefling,The Genie,8,4,2,3,9,0,4,,0,READY
2014,Tiefling,The Genie,9,5,2,3,10,0,5,,0,READY
2014,Tiefling,The Genie,10,5,2,4,10,0,5,,0,READY
2014,Tiefling,The Genie,11,5,3,4,11,0,5,6,0,READY
2014,Tiefling,The Genie,12,5,3,4,11,0,6,6,0,READY
2014,Tiefling,The Genie,13,5,3,4,12,0,6,6/7,0,READY
2014,Tiefling,The Genie,14,5,3,4,12,0,6,6/7,0,READY
2014,Tiefling,The Genie,15,5,3,4,13,0,7,6/7/8,0,READY
2014,Tiefling,The Genie,16,5,3,4,13,0,7,6/7/8,0,READY
2014,Tiefling,The Genie,17,5,4,4,14,0,7,6/7/8/9,0,READY
2014,Tiefling,The Genie,18,5,4,4,14,0,8,6/7/8/9,0,READY
2014,Tiefling,The Genie,19,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Tiefling,The Genie,20,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Tiefling,The Great Old One,1,1,1,2,2,0,0,,0,READY
2014,Tiefling,The Great Old One,2,1,2,2,3,0,2,,0,READY
2014,Tiefling,The Great Old One,3,2,2,2,4,0,2,,0,READY
2014,Tiefling,The Great Old One,4,2,2,3,5,0,2,,0,READY
2014,Tiefling,The Great Old One,5,3,2,3,6,0,3,,0,READY
2014,Tiefling,The Great Old One,6,3,2,3,7,0,3,,0,READY
2014,Tiefling,The Great Old One,7,4,2,3,8,0,4,,0,READY
2014,Tiefling,The Great Old One,8,4,2,3,9,0,4,,0,READY
2014,Tiefling,The Great Old One,9,5,2,3,10,0,5,,0,READY
2014,Tiefling,The Great Old One,10,5,2,4,10,0,5,,0,READY
2014,Tiefling,The Great Old One,11,5,3,4,11,0,5,6,0,READY
2014,Tiefling,The Great Old One,12,5,3,4,11,0,6,6,0,READY
2014,Tiefling,The Great Old One,13,5,3,4,12,0,6,6/7,0,READY
2014,Tiefling,The Great Old One,14,5,3,4,12,0,6,6/7,0,READY
2014,Tiefling,The Great Old One,15,5,3,4,13,0,7,6/7/8,0,READY
2014,Tiefling,The Great Old One,16,5,3,4,13,0,7,6/7/8,0,READY
2014,Tiefling,The Great Old One,17,5,4,4,14,0,7,6/7/8/9,0,READY
2014,Tiefling,The Great Old One,18,5,4,4,14,0,8,6/7/8/9,0,READY
2014,Tiefling,The Great Old One,19,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Tiefling,The Great Old One,20,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Tiefling,The Hexblade,1,1,1,2,2,0,0,,0,READY
2014,Tiefling,The Hexblade,2,1,2,2,3,0,2,,0,READY
2014,Tiefling,The Hexblade,3,2,2,2,4,0,2,,0,READY
2014,Tiefling,The Hexblade,4,2,2,3,5,0,2,,0,READY
2014,Tiefling,The Hexblade,5,3,2,3,6,0,3,,0,READY
2014,Tiefling,The Hexblade,6,3,2,3,7,0,3,,0,READY
2014,Tiefling,The Hexblade,7,4,2,3,8,0,4,,0,READY
2014,Tiefling,The Hexblade,8,4,2,3,9,0,4,,0,READY
2014,Tiefling,The Hexblade,9,5,2,3,10,0,5,,0,READY
2014,Tiefling,The Hexblade,10,5,2,4,10,0,5,,0,READY
2014,Tiefling,The Hexblade,11,5,3,4,11,0,5,6,0,READY
2014,Tiefling,The Hexblade,12,5,3,4,11,0,6,6,0,READY
2014,Tiefling,The Hexblade,13,5,3,4,12,0,6,6/7,0,READY
2014,Tiefling,The Hexblade,14,5,3,4,12,0,6,6/7,0,READY
2014,Tiefling,The Hexblade,15,5,3,4,13,0,7,6/7/8,0,READY
2014,Tiefling,The Hexblade,16,5,3,4,13,0,7,6/7/8,0,READY
2014,Tiefling,The Hexblade,17,5,4,4,14,0,7,6/7/8/9,0,READY
2014,Tiefling,The Hexblade,18,5,4,4,14,0,8,6/7/8/9,0,READY
2014,Tiefling,The Hexblade,19,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Tiefling,The Hexblade,20,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Tiefling,The Undead,1,1,1,2,2,0,0,,0,READY
2014,Tiefling,The Undead,2,1,2,2,3,0,2,,0,READY
2014,Tiefling,The Undead,3,2,2,2,4,0,2,,0,READY
2014,Tiefling,The Undead,4,2,2,3,5,0,2,,0,READY
2014,Tiefling,The Undead,5,3,2,3,6,0,3,,0,READY
2014,Tiefling,The Undead,6,3,2,3,7,0,3,,0,READY
2014,Tiefling,The Undead,7,4,2,3,8,0,4,,0,READY
2014,Tiefling,The Undead,8,4,2,3,9,0,4,,0,READY
2014,Tiefling,The Undead,9,5,2,3,10,0,5,,0,READY
2014,Tiefling,The Undead,10,5,2,4,10,0,5,,0,READY
2014,Tiefling,The Undead,11,5,3,4,11,0,5,6,0,READY
2014,Tiefling,The Undead,12,5,3,4,11,0,6,6,0,READY
2014,Tiefling,The Undead,13,5,3,4,12,0,6,6/7,0,READY
2014,Tiefling,The Undead,14,5,3,4,12,0,6,6/7,0,READY
2014,Tiefling,The Undead,15,5,3,4,13,0,7,6/7/8,0,READY
2014,Tiefling,The Undead,16,5,3,4,13,0,7,6/7/8,0,READY
2014,Tiefling,The Undead,17,5,4,4,14,0,7,6/7/8/9,0,READY
2014,Tiefling,The Undead,18,5,4,4,14,0,8,6/7/8/9,0,READY
2014,Tiefling,The Undead,19,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Tiefling,The Undead,20,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Tiefling,The Undying,1,1,1,2,2,0,0,,0,READY
2014,Tiefling,The Undying,2,1,2,2,3,0,2,,0,READY
2014,Tiefling,The Undying,3,2,2,2,4,0,2,,0,READY
2014,Tiefling,The Undying,4,2,2,3,5,0,2,,0,READY
2014,Tiefling,The Undying,5,3,2,3,6,0,3,,0,READY
2014,Tiefling,The Undying,6,3,2,3,7,0,3,,0,READY
2014,Tiefling,The Undying,7,4,2,3,8,0,4,,0,READY
2014,Tiefling,The Undying,8,4,2,3,9,0,4,,0,READY
2014,Tiefling,The Undying,9,5,2,3,10,0,5,,0,READY
2014,Tiefling,The Undying,10,5,2,4,10,0,5,,0,READY
2014,Tiefling,The Undying,11,5,3,4,11,0,5,6,0,READY
2014,Tiefling,The Undying,12,5,3,4,11,0,6,6,0,READY
2014,Tiefling,The Undying,13,5,3,4,12,0,6,6/7,0,READY
2014,Tiefling,The Undying,14,5,3,4,12,0,6,6/7,0,READY
2014,Tiefling,The Undying,15,5,3,4,13,0,7,6/7/8,0,READY
2014,Tiefling,The Undying,16,5,3,4,13,0,7,6/7/8,0,READY
2014,Tiefling,The Undying,17,5,4,4,14,0,7,6/7/8/9,0,READY
2014,Tiefling,The Undying,18,5,4,4,14,0,8,6/7/8/9,0,READY
2014,Tiefling,The Undying,19,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Tiefling,The Undying,20,5,4,4,15,0,8,6/7/8/9,0,READY
2024,Aasimar,Fiend Patron,1,1,1,2,0,2,1,,0,READY
2024,Aasimar,Fiend Patron,2,1,2,2,0,3,3,,1,READY
2024,Aasimar,Fiend Patron,3,2,2,2,0,4,3,,1,READY
2024,Aasimar,Fiend Patron,4,2,2,3,0,5,3,,1,READY
2024,Aasimar,Fiend Patron,5,3,2,3,0,6,5,,1,READY
2024,Aasimar,Fiend Patron,6,3,2,3,0,7,5,,1,READY
2024,Aasimar,Fiend Patron,7,4,2,3,0,8,6,,1,READY
2024,Aasimar,Fiend Patron,8,4,2,3,0,9,6,,1,READY
2024,Aasimar,Fiend Patron,9,5,2,3,0,10,7,,1,READY
2024,Aasimar,Fiend Patron,10,5,2,4,0,10,7,,1,READY
2024,Aasimar,Fiend Patron,11,5,3,4,0,11,7,6,2,READY
2024,Aasimar,Fiend Patron,12,5,3,4,0,11,8,6,2,READY
2024,Aasimar,Fiend Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Aasimar,Fiend Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Aasimar,Fiend Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Aasimar,Fiend Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Aasimar,Fiend Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Aasimar,Fiend Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Aasimar,Fiend Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Aasimar,Fiend Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Aasimar,Archfey Patron,1,1,1,2,0,2,1,,0,READY
2024,Aasimar,Archfey Patron,2,1,2,2,0,3,3,,1,READY
2024,Aasimar,Archfey Patron,3,2,2,2,0,4,3,,1,READY
2024,Aasimar,Archfey Patron,4,2,2,3,0,5,3,,1,READY
2024,Aasimar,Archfey Patron,5,3,2,3,0,6,5,,1,READY
2024,Aasimar,Archfey Patron,6,3,2,3,0,7,5,,1,READY
2024,Aasimar,Archfey Patron,7,4,2,3,0,8,6,,1,READY
2024,Aasimar,Archfey Patron,8,4,2,3,0,9,6,,1,READY
2024,Aasimar,Archfey Patron,9,5,2,3,0,10,7,,1,READY
2024,Aasimar,Archfey Patron,10,5,2,4,0,10,7,,1,READY
2024,Aasimar,Archfey Patron,11,5,3,4,0,11,7,6,2,READY
2024,Aasimar,Archfey Patron,12,5,3,4,0,11,8,6,2,READY
2024,Aasimar,Archfey Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Aasimar,Archfey Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Aasimar,Archfey Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Aasimar,Archfey Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Aasimar,Archfey Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Aasimar,Archfey Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Aasimar,Archfey Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Aasimar,Archfey Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Aasimar,Celestial Patron,1,1,1,2,0,2,1,,0,READY
2024,Aasimar,Celestial Patron,2,1,2,2,0,3,3,,1,READY
2024,Aasimar,Celestial Patron,3,2,2,2,0,4,3,,1,READY
2024,Aasimar,Celestial Patron,4,2,2,3,0,5,3,,1,READY
2024,Aasimar,Celestial Patron,5,3,2,3,0,6,5,,1,READY
2024,Aasimar,Celestial Patron,6,3,2,3,0,7,5,,1,READY
2024,Aasimar,Celestial Patron,7,4,2,3,0,8,6,,1,READY
2024,Aasimar,Celestial Patron,8,4,2,3,0,9,6,,1,READY
2024,Aasimar,Celestial Patron,9,5,2,3,0,10,7,,1,READY
2024,Aasimar,Celestial Patron,10,5,2,4,0,10,7,,1,READY
2024,Aasimar,Celestial Patron,11,5,3,4,0,11,7,6,2,READY
2024,Aasimar,Celestial Patron,12,5,3,4,0,11,8,6,2,READY
2024,Aasimar,Celestial Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Aasimar,Celestial Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Aasimar,Celestial Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Aasimar,Celestial Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Aasimar,Celestial Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Aasimar,Celestial Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Aasimar,Celestial Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Aasimar,Celestial Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Aasimar,Great Old One Patron,1,1,1,2,0,2,1,,0,READY
2024,Aasimar,Great Old One Patron,2,1,2,2,0,3,3,,1,READY
2024,Aasimar,Great Old One Patron,3,2,2,2,0,4,3,,1,READY
2024,Aasimar,Great Old One Patron,4,2,2,3,0,5,3,,1,READY
2024,Aasimar,Great Old One Patron,5,3,2,3,0,6,5,,1,READY
2024,Aasimar,Great Old One Patron,6,3,2,3,0,7,5,,1,READY
2024,Aasimar,Great Old One Patron,7,4,2,3,0,8,6,,1,READY
2024,Aasimar,Great Old One Patron,8,4,2,3,0,9,6,,1,READY
2024,Aasimar,Great Old One Patron,9,5,2,3,0,10,7,,1,READY
2024,Aasimar,Great Old One Patron,10,5,2,4,0,10,7,,1,READY
2024,Aasimar,Great Old One Patron,11,5,3,4,0,11,7,6,2,READY
2024,Aasimar,Great Old One Patron,12,5,3,4,0,11,8,6,2,READY
2024,Aasimar,Great Old One Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Aasimar,Great Old One Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Aasimar,Great Old One Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Aasimar,Great Old One Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Aasimar,Great Old One Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Aasimar,Great Old One Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Aasimar,Great Old One Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Aasimar,Great Old One Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Dragonborn,Fiend Patron,1,1,1,2,0,2,1,,0,READY
2024,Dragonborn,Fiend Patron,2,1,2,2,0,3,3,,1,READY
2024,Dragonborn,Fiend Patron,3,2,2,2,0,4,3,,1,READY
2024,Dragonborn,Fiend Patron,4,2,2,3,0,5,3,,1,READY
2024,Dragonborn,Fiend Patron,5,3,2,3,0,6,5,,1,READY
2024,Dragonborn,Fiend Patron,6,3,2,3,0,7,5,,1,READY
2024,Dragonborn,Fiend Patron,7,4,2,3,0,8,6,,1,READY
2024,Dragonborn,Fiend Patron,8,4,2,3,0,9,6,,1,READY
2024,Dragonborn,Fiend Patron,9,5,2,3,0,10,7,,1,READY
2024,Dragonborn,Fiend Patron,10,5,2,4,0,10,7,,1,READY
2024,Dragonborn,Fiend Patron,11,5,3,4,0,11,7,6,2,READY
2024,Dragonborn,Fiend Patron,12,5,3,4,0,11,8,6,2,READY
2024,Dragonborn,Fiend Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Dragonborn,Fiend Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Dragonborn,Fiend Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Dragonborn,Fiend Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Dragonborn,Fiend Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Dragonborn,Fiend Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Dragonborn,Fiend Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Dragonborn,Fiend Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Dragonborn,Archfey Patron,1,1,1,2,0,2,1,,0,READY
2024,Dragonborn,Archfey Patron,2,1,2,2,0,3,3,,1,READY
2024,Dragonborn,Archfey Patron,3,2,2,2,0,4,3,,1,READY
2024,Dragonborn,Archfey Patron,4,2,2,3,0,5,3,,1,READY
2024,Dragonborn,Archfey Patron,5,3,2,3,0,6,5,,1,READY
2024,Dragonborn,Archfey Patron,6,3,2,3,0,7,5,,1,READY
2024,Dragonborn,Archfey Patron,7,4,2,3,0,8,6,,1,READY
2024,Dragonborn,Archfey Patron,8,4,2,3,0,9,6,,1,READY
2024,Dragonborn,Archfey Patron,9,5,2,3,0,10,7,,1,READY
2024,Dragonborn,Archfey Patron,10,5,2,4,0,10,7,,1,READY
2024,Dragonborn,Archfey Patron,11,5,3,4,0,11,7,6,2,READY
2024,Dragonborn,Archfey Patron,12,5,3,4,0,11,8,6,2,READY
2024,Dragonborn,Archfey Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Dragonborn,Archfey Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Dragonborn,Archfey Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Dragonborn,Archfey Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Dragonborn,Archfey Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Dragonborn,Archfey Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Dragonborn,Archfey Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Dragonborn,Archfey Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Dragonborn,Celestial Patron,1,1,1,2,0,2,1,,0,READY
2024,Dragonborn,Celestial Patron,2,1,2,2,0,3,3,,1,READY
2024,Dragonborn,Celestial Patron,3,2,2,2,0,4,3,,1,READY
2024,Dragonborn,Celestial Patron,4,2,2,3,0,5,3,,1,READY
2024,Dragonborn,Celestial Patron,5,3,2,3,0,6,5,,1,READY
2024,Dragonborn,Celestial Patron,6,3,2,3,0,7,5,,1,READY
2024,Dragonborn,Celestial Patron,7,4,2,3,0,8,6,,1,READY
2024,Dragonborn,Celestial Patron,8,4,2,3,0,9,6,,1,READY
2024,Dragonborn,Celestial Patron,9,5,2,3,0,10,7,,1,READY
2024,Dragonborn,Celestial Patron,10,5,2,4,0,10,7,,1,READY
2024,Dragonborn,Celestial Patron,11,5,3,4,0,11,7,6,2,READY
2024,Dragonborn,Celestial Patron,12,5,3,4,0,11,8,6,2,READY
2024,Dragonborn,Celestial Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Dragonborn,Celestial Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Dragonborn,Celestial Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Dragonborn,Celestial Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Dragonborn,Celestial Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Dragonborn,Celestial Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Dragonborn,Celestial Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Dragonborn,Celestial Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Dragonborn,Great Old One Patron,1,1,1,2,0,2,1,,0,READY
2024,Dragonborn,Great Old One Patron,2,1,2,2,0,3,3,,1,READY
2024,Dragonborn,Great Old One Patron,3,2,2,2,0,4,3,,1,READY
2024,Dragonborn,Great Old One Patron,4,2,2,3,0,5,3,,1,READY
2024,Dragonborn,Great Old One Patron,5,3,2,3,0,6,5,,1,READY
2024,Dragonborn,Great Old One Patron,6,3,2,3,0,7,5,,1,READY
2024,Dragonborn,Great Old One Patron,7,4,2,3,0,8,6,,1,READY
2024,Dragonborn,Great Old One Patron,8,4,2,3,0,9,6,,1,READY
2024,Dragonborn,Great Old One Patron,9,5,2,3,0,10,7,,1,READY
2024,Dragonborn,Great Old One Patron,10,5,2,4,0,10,7,,1,READY
2024,Dragonborn,Great Old One Patron,11,5,3,4,0,11,7,6,2,READY
2024,Dragonborn,Great Old One Patron,12,5,3,4,0,11,8,6,2,READY
2024,Dragonborn,Great Old One Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Dragonborn,Great Old One Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Dragonborn,Great Old One Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Dragonborn,Great Old One Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Dragonborn,Great Old One Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Dragonborn,Great Old One Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Dragonborn,Great Old One Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Dragonborn,Great Old One Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Dwarf,Fiend Patron,1,1,1,2,0,2,1,,0,READY
2024,Dwarf,Fiend Patron,2,1,2,2,0,3,3,,1,READY
2024,Dwarf,Fiend Patron,3,2,2,2,0,4,3,,1,READY
2024,Dwarf,Fiend Patron,4,2,2,3,0,5,3,,1,READY
2024,Dwarf,Fiend Patron,5,3,2,3,0,6,5,,1,READY
2024,Dwarf,Fiend Patron,6,3,2,3,0,7,5,,1,READY
2024,Dwarf,Fiend Patron,7,4,2,3,0,8,6,,1,READY
2024,Dwarf,Fiend Patron,8,4,2,3,0,9,6,,1,READY
2024,Dwarf,Fiend Patron,9,5,2,3,0,10,7,,1,READY
2024,Dwarf,Fiend Patron,10,5,2,4,0,10,7,,1,READY
2024,Dwarf,Fiend Patron,11,5,3,4,0,11,7,6,2,READY
2024,Dwarf,Fiend Patron,12,5,3,4,0,11,8,6,2,READY
2024,Dwarf,Fiend Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Dwarf,Fiend Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Dwarf,Fiend Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Dwarf,Fiend Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Dwarf,Fiend Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Dwarf,Fiend Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Dwarf,Fiend Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Dwarf,Fiend Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Dwarf,Archfey Patron,1,1,1,2,0,2,1,,0,READY
2024,Dwarf,Archfey Patron,2,1,2,2,0,3,3,,1,READY
2024,Dwarf,Archfey Patron,3,2,2,2,0,4,3,,1,READY
2024,Dwarf,Archfey Patron,4,2,2,3,0,5,3,,1,READY
2024,Dwarf,Archfey Patron,5,3,2,3,0,6,5,,1,READY
2024,Dwarf,Archfey Patron,6,3,2,3,0,7,5,,1,READY
2024,Dwarf,Archfey Patron,7,4,2,3,0,8,6,,1,READY
2024,Dwarf,Archfey Patron,8,4,2,3,0,9,6,,1,READY
2024,Dwarf,Archfey Patron,9,5,2,3,0,10,7,,1,READY
2024,Dwarf,Archfey Patron,10,5,2,4,0,10,7,,1,READY
2024,Dwarf,Archfey Patron,11,5,3,4,0,11,7,6,2,READY
2024,Dwarf,Archfey Patron,12,5,3,4,0,11,8,6,2,READY
2024,Dwarf,Archfey Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Dwarf,Archfey Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Dwarf,Archfey Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Dwarf,Archfey Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Dwarf,Archfey Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Dwarf,Archfey Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Dwarf,Archfey Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Dwarf,Archfey Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Dwarf,Celestial Patron,1,1,1,2,0,2,1,,0,READY
2024,Dwarf,Celestial Patron,2,1,2,2,0,3,3,,1,READY
2024,Dwarf,Celestial Patron,3,2,2,2,0,4,3,,1,READY
2024,Dwarf,Celestial Patron,4,2,2,3,0,5,3,,1,READY
2024,Dwarf,Celestial Patron,5,3,2,3,0,6,5,,1,READY
2024,Dwarf,Celestial Patron,6,3,2,3,0,7,5,,1,READY
2024,Dwarf,Celestial Patron,7,4,2,3,0,8,6,,1,READY
2024,Dwarf,Celestial Patron,8,4,2,3,0,9,6,,1,READY
2024,Dwarf,Celestial Patron,9,5,2,3,0,10,7,,1,READY
2024,Dwarf,Celestial Patron,10,5,2,4,0,10,7,,1,READY
2024,Dwarf,Celestial Patron,11,5,3,4,0,11,7,6,2,READY
2024,Dwarf,Celestial Patron,12,5,3,4,0,11,8,6,2,READY
2024,Dwarf,Celestial Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Dwarf,Celestial Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Dwarf,Celestial Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Dwarf,Celestial Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Dwarf,Celestial Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Dwarf,Celestial Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Dwarf,Celestial Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Dwarf,Celestial Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Dwarf,Great Old One Patron,1,1,1,2,0,2,1,,0,READY
2024,Dwarf,Great Old One Patron,2,1,2,2,0,3,3,,1,READY
2024,Dwarf,Great Old One Patron,3,2,2,2,0,4,3,,1,READY
2024,Dwarf,Great Old One Patron,4,2,2,3,0,5,3,,1,READY
2024,Dwarf,Great Old One Patron,5,3,2,3,0,6,5,,1,READY
2024,Dwarf,Great Old One Patron,6,3,2,3,0,7,5,,1,READY
2024,Dwarf,Great Old One Patron,7,4,2,3,0,8,6,,1,READY
2024,Dwarf,Great Old One Patron,8,4,2,3,0,9,6,,1,READY
2024,Dwarf,Great Old One Patron,9,5,2,3,0,10,7,,1,READY
2024,Dwarf,Great Old One Patron,10,5,2,4,0,10,7,,1,READY
2024,Dwarf,Great Old One Patron,11,5,3,4,0,11,7,6,2,READY
2024,Dwarf,Great Old One Patron,12,5,3,4,0,11,8,6,2,READY
2024,Dwarf,Great Old One Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Dwarf,Great Old One Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Dwarf,Great Old One Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Dwarf,Great Old One Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Dwarf,Great Old One Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Dwarf,Great Old One Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Dwarf,Great Old One Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Dwarf,Great Old One Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Elf,Fiend Patron,1,1,1,2,0,2,1,,0,READY
2024,Elf,Fiend Patron,2,1,2,2,0,3,3,,1,READY
2024,Elf,Fiend Patron,3,2,2,2,0,4,3,,1,READY
2024,Elf,Fiend Patron,4,2,2,3,0,5,3,,1,READY
